time,battery_id,battery_state,charge_left,current,gps_accuracy,latitude,longitude,soc,soh,speed,temperature,utc,voltage
2023-01-15 06:37:47.096,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 06:42:48.182,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 06:47:49.515,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 06:52:45.644,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 06:57:47.742,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 07:02:48.956,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 07:07:49.998,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 07:12:46.611,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 07:17:48.687,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 07:22:49.891,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 07:27:46.024,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 07:32:46.987,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 07:37:48.505,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 07:42:50.030,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 07:47:45.862,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 07:52:46.844,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 07:57:47.943,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 08:02:48.950,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 08:07:49.989,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 08:12:46.406,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 08:17:47.220,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 08:22:48.411,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 08:27:49.470,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 08:32:45.843,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 08:37:46.792,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 08:42:47.894,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 08:47:49.185,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 08:52:45.238,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 08:57:46.773,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 09:02:47.814,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 09:07:49.286,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
2023-01-15 09:12:45.957,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,31.0,2023-01-14  10:37:37,70.0
